index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
62,12,0,0,0,10.000000000000002,20,10.0,5.869791950750664,8,7.75,27.034183167198357,5,1.0,30.0153941286902,44,14.045454545454545,52.0,20,52.0,0.2375,236382,0.0,0.0,29,0,0,2,0,0.0,7,9,15,104.0,17.0,9,3,15,1925,0.4694305490702391,26.707243360579014
63,15,0,0,0,10.0,20,10.0,6.196912405325392,11,8.727272727272727,28.73169671390438,4,49.25,29.94407456347773,11,28.63636363636364,52.00000000000001,20,52.0,0.25,235925,0.0,0.0,31,0,0,3,0,0.0,10,13,11,177.0,6.0,13,2,11,1848,0.3759780693799257,27.08322142995894
64,11,0,0,0,10.0,20,10.0,5.912863023136487,5,1.0,26.071029078216423,5,1.0,28.643206871398906,56,24.19642857142857,51.99999999999999,20,52.0,0.225,231800,0.0,0.0,27,0,0,2,0,0.0,4,6,12,87.0,15.0,6,5,12,2605,0.2283982466906309,27.31161967664957
65,12,0,0,0,10.0,20,10.0,5.621679850820161,8,2.625,27.701864646084786,5,43.0,30.028404904808692,19,46.26315789473684,51.99999999999999,20,52.0,0.2125,230943,0.0,0.0,26,0,0,4,0,0.0,3,7,13,103.0,30.0,7,5,13,2355,0.2198555041104555,27.531475180760022
66,13,0,0,0,10.0,20,10.0,5.558732855831151,2,3.0,26.81465088216084,3,13.0,28.972521838502857,12,9.833333333333334,51.99999999999999,20,52.0,0.2,230283,0.0,0.0,24,0,0,3,0,0.0,6,9,11,125.0,23.0,9,4,11,1403,0.18903599865734574,27.72051117941737
67,11,0,0,0,10.000000000000002,20,10.0,5.558732855831151,0,,25.85685734826889,15,23.0,31.359068050219932,14,66.57142857142857,51.99999999999999,20,52.0,0.175,229894,0.0,0.0,28,0,0,3,0,0.0,5,8,9,112.0,9.0,8,3,9,2517,0.13976586796343327,27.860277047380805
68,9,0,0,0,10.0,20,10.0,5.391662542052102,9,4.0,24.543234430223407,3,1.0,31.632828744317145,20,34.35,51.99999999999999,20,52.0,0.2875,228682,0.0,0.0,29,0,0,4,0,0.0,3,7,6,109.0,6.0,7,2,6,1966,0.12515478394925594,27.98543183133006
69,6,0,0,0,10.0,0,,5.278433619815929,2,1.0,24.906528345443142,6,28.0,32.93684021652712,7,69.57142857142857,51.99999999999999,20,52.0,0.2,228744,0.0,0.0,16,0,0,1,0,0.0,1,2,5,26.0,12.0,2,4,5,1697,0.056607721373438835,28.0420395527035
70,5,0,0,0,10.0,0,,5.27067934793157,2,5.0,23.53580444013768,12,17.666666666666668,34.41890533755705,8,68.375,51.99999999999999,20,52.0,0.2,228512,0.0,0.0,15,0,0,0,0,0.0,2,2,4,23.0,9.0,2,3,4,1809,0.0452076680958271,28.087247220799327
71,4,0,0,0,10.0,0,,5.27067934793157,0,,25.587938042164716,5,49.0,36.3227691875211,10,69.1,51.99999999999999,18,52.0,0.175,228367,0.0,0.0,14,0,0,1,0,0.0,1,2,0,32.0,6.0,2,2,0,1872,0.031997781246900565,28.11924500204623
72,0,0,0,0,10.0,0,,5.27067934793157,0,,27.152944252121454,4,49.0,38.046675307711865,8,73.375,51.99999999999999,12,52.0,0.125,228263,0.0,0.0,9,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1407,0.006520483642816544,28.125765485689048
